"genre","color","size","top","left"
"norges stemme","rgb(134, 148, 7)",0,46.9586667468865,35.6666666666667
"grisly death metal","rgb(233, 63, 139)",0,61.1876541724325,10.9333333333333
"minneapolis punk","rgb(212, 87, 62)",0,55.5141086577222,19.1333333333333
"musica llanera","rgb(149, 148, 15)",0.0166666666666667,32.3386077853318,67.7333333333333
"metallic hardcore","rgb(230, 79, 56)",0.0166666666666667,55.5923229649239,18.9333333333333
"punk 'n' roll","rgb(230, 75, 29)",0.0166666666666667,59.7015823355995,17.3333333333333
"uk doom metal","rgb(178, 110, 102)",0.0333333333333333,46.9706997172252,13.1333333333333
"north carolina metal","rgb(210, 87, 80)",0,53.3541904819205,15.2666666666667
"gaian doom","rgb(164, 120, 103)",0.0166666666666667,47.1933096684917,12.8
"opera","rgb(53, 150, 39)",0.0166666666666667,1.91324228385777,22.5333333333333
"mexican experimental","rgb(124, 132, 170)",0,36.556163889056,36.7333333333333
"czech electronic","rgb(171, 145, 171)",0,89.0981288731123,70.3333333333333
"indonesian experimental","rgb(137, 128, 168)",0,34.8835810119728,25.9333333333333
"experimental electronic","rgb(151, 135, 152)",0,63.5942482401781,47.8666666666667
"slovak electronic","rgb(180, 142, 182)",0,92.8163167077793,79.8
"ukrainian choir","rgb(47, 154, 56)",0,0.126346188556653,5.73333333333333
"atmosphere","rgb(40, 173, 222)",0.0333333333333333,11.0101678599362,2.6
"vintage chanson","rgb(76, 150, 7)",0,7.64093616509236,54.1333333333333
"tahitian","rgb(141, 141, 41)",0,49.5156729438662,60.6666666666667
"vaudeville","rgb(69, 145, 36)",0,6.21502917995306,71.6666666666667
"dutch rock","rgb(147, 132, 14)",0.0833333333333333,51.5311954756032,41.0666666666667
"baltimore indie","rgb(154, 133, 77)",0.0333333333333333,44.4798748571085,30.4666666666667
"trap metal italiana","rgb(179, 130, 12)",0.0166666666666667,66.0188917634318,54.7333333333333
"indie cantabria","rgb(186, 119, 50)",0,68.2871066722821,36.2666666666667
"london indie","rgb(170, 128, 27)",0.0166666666666667,61.4824619457313,33.6666666666667
"deep surf music","rgb(181, 123, 154)",0,49.0343541303171,34.0666666666667
"afrobeat brasileiro","rgb(171, 129, 109)",0.0166666666666667,64.5147704710908,60.1333333333333
"moombahton","rgb(206, 125, 64)",0.0833333333333333,89.0199145659106,66.6
"edmonton indie","rgb(154, 133, 37)",0.0333333333333333,55.9593285602551,36.6
"jamtronica","rgb(182, 132, 115)",0.0166666666666667,70.0258708862283,46.6
"eurodance","rgb(211, 119, 49)",0.116666666666667,93.0690090848926,61.6
"montenegrin pop","rgb(183, 126, 9)",0,71.8969977739005,54.2666666666667
"indie emo rock","rgb(178, 121, 41)",0,52.3674869141448,28.4666666666667
"europop","rgb(188, 125, 21)",0.25,86.5952710426569,52.4
"egyptian alternative","rgb(145, 139, 28)",0,57.842488418266,49.0666666666667
"belarusian pop","rgb(174, 132, 23)",0.0166666666666667,74.9774381806149,51
"musica etnica","rgb(128, 143, 34)",0,43.0599843571386,44.2666666666667
"crust punk","rgb(225, 56, 98)",0,52.5419649840563,15.5333333333333
"arab groove","rgb(141, 138, 49)",0,49.214848685398,56.8666666666667
"psybreaks","rgb(209, 122, 158)",0,93.7789543348776,72.8666666666667
"christchurch indie","rgb(164, 134, 71)",0,61.7050718969978,30.6
"oberkrainer","rgb(156, 142, 79)",0,40.1540220203357,64.6
"irish underground rap","rgb(163, 131, 39)",0,52.9089705793875,64.2
"underground hip hop","rgb(161, 138, 17)",0.25,65.0682871066723,65.0666666666667
"candomble","rgb(123, 132, 59)",0,26.8756392515492,63.6666666666667
"brazilian percussion","rgb(177, 118, 66)",0,49.5277059142049,69
"danish post-punk","rgb(193, 107, 78)",0,60.6762529330365,20.2666666666667
"conscious hip hop","rgb(177, 119, 11)",0.183333333333333,58.8231755008724,69.6
"rap ecuatoriano","rgb(180, 129, 10)",0,68.4134528608387,72.1333333333333
"funky tech house","rgb(212, 121, 153)",0.0333333333333333,97.4971421695445,85.5333333333333
"australian classical","rgb(33, 159, 162)",0,4.33788580711149,25.4666666666667
"svensk progg","rgb(134, 136, 30)",0.0166666666666667,39.4681427110282,49.7333333333333
"darkstep","rgb(229, 110, 160)",0,90.7105468985019,53
"finnish jazz","rgb(116, 143, 127)",0,29.2942662896336,45.1333333333333
"musique pour enfant quebecois","rgb(117, 143, 10)",0,38.6438842428253,71.5333333333333
"classic finnish rock","rgb(142, 132, 15)",0.0333333333333333,41.0444618254016,46.8
"medway sound","rgb(196, 98, 44)",0,39.4621262258589,31.4
"milan indie","rgb(164, 134, 29)",0.0666666666666667,65.014138740148,45.8
"uk contemporary jazz","rgb(126, 141, 140)",0.0166666666666667,43.2886107935744,51.9333333333333
"kundiman","rgb(92, 157, 34)",0,26.5146501413874,35.2666666666667
"gypsy punk","rgb(176, 121, 38)",0,59.9001263461886,48.8666666666667
"canadian psychedelic","rgb(139, 132, 58)",0,42.3079237109681,39.2666666666667
"arab trap","rgb(184, 143, 98)",0.0166666666666667,85.9635400998737,51.3333333333333
"dublin indie","rgb(158, 130, 50)",0,54.5514710306239,29.9333333333333
"indie rock italiano","rgb(182, 122, 52)",0.0166666666666667,65.8203477528428,34.4
"vlaamse kinderliedje","rgb(153, 132, 6)",0.0166666666666667,55.7908669755129,68.8666666666667
"lldm","rgb(119, 145, 16)",0,34.7331688827387,40.5333333333333
"rock chapin","rgb(181, 124, 23)",0,68.4375188015161,36
"croatian rock","rgb(179, 121, 14)",0,67.2823536489983,42.7333333333333
"danish punk","rgb(214, 89, 51)",0,58.5163347572348,24
"croatian hip hop","rgb(183, 125, 24)",0,65.8865290897058,70.0666666666667
"neo-psychedelic","rgb(170, 124, 105)",0.1,48.3966067023645,24.9333333333333
"hip pop","rgb(165, 131, 6)",0.216666666666667,76.036339570423,67.1333333333333
"nasyid","rgb(118, 150, 9)",0.0166666666666667,43.5834185668732,40.7333333333333
"ethereal wave","rgb(134, 139, 106)",0.0166666666666667,50.9957282955298,21
"detroit hip hop","rgb(172, 124, 16)",0.133333333333333,60.0445219902533,70.9333333333333
"baroque violin","rgb(34, 166, 59)",0,9.71662354852295,30.3333333333333
"southern soul blues","rgb(152, 136, 12)",0.0166666666666667,72.1436736658444,69
"serbian electronic","rgb(198, 137, 199)",0,98.5680765296914,87.8666666666667
"organic house","rgb(167, 150, 194)",0.05,95.9749714216954,88.8666666666667
"house argentino","rgb(182, 143, 209)",0,98.3815654894411,93.0666666666667
"israeli classical","rgb(32, 162, 117)",0,4.48829793634559,25.3333333333333
"trance","rgb(208, 124, 123)",0.1,91.258047048914,43.5333333333333
"hard dance","rgb(234, 94, 176)",0,94.2362072077492,52.6666666666667
"cedm","rgb(182, 136, 57)",0.0166666666666667,84.9768365320979,45.1333333333333
"belo horizonte indie","rgb(136, 143, 25)",0.0166666666666667,50.6407556705373,48.8666666666667
"filthstep","rgb(210, 124, 87)",0.0333333333333333,85.2355453943806,49.7333333333333
"jazz harp","rgb(77, 157, 130)",0,17.3575597136153,48.5333333333333
"disney espanol","rgb(122, 139, 19)",0,39.5403405330606,48.2
"argentine rock","rgb(167, 128, 22)",0.15,55.5863064797545,42.3333333333333
"classic italian pop","rgb(123, 143, 10)",0.1,30.3230852535949,45.1333333333333
"bolivian rock","rgb(178, 125, 28)",0,71.3735635641658,44.8666666666667
"christian a cappella","rgb(81, 145, 8)",0,25.6181938511522,30.0666666666667
"traprun","rgb(186, 140, 74)",0.0666666666666667,82.5100776126587,50.2
"serbian indie","rgb(173, 125, 66)",0,61.4102641236989,33.8
"noisecore","rgb(213, 26, 145)",0,54.5574875157933,11.2666666666667
"western mass indie","rgb(154, 128, 50)",0,39.5343240478912,33.4
"political hip hop","rgb(182, 113, 14)",0.0666666666666667,56.9219661873533,66.8666666666667
"circuit","rgb(217, 119, 139)",0.0333333333333333,96.3058781060105,77.4
"martial industrial","rgb(141, 120, 127)",0,46.0080620901269,21.5333333333333
"rap uruguayo","rgb(171, 133, 22)",0.0166666666666667,67.0898261235786,70.6666666666667
"uk dub","rgb(145, 151, 96)",0,87.5218097587389,80.0666666666667
"chicano rap","rgb(169, 129, 8)",0.05,80.5667529029541,75.7333333333333
"british experimental","rgb(127, 115, 146)",0,37.2420431983635,35.2666666666667
"indian electronic","rgb(164, 143, 156)",0,83.8637867757656,67.7333333333333
"traditional irish singing","rgb(28, 168, 12)",0,6.66024908248602,63
"french orchestra","rgb(50, 144, 129)",0,7.3822273028097,22.7333333333333
"nasheed","rgb(106, 148, 12)",0.0166666666666667,25.4076168702244,51.6
"chanson","rgb(103, 145, 10)",0.1,25.9972324168221,49.7333333333333
"chinderlieder","rgb(109, 142, 9)",0,40.3044341495698,73.1333333333333
"anti-folk","rgb(138, 131, 42)",0.0833333333333333,33.6080861560676,38.9333333333333
"ambient worship","rgb(90, 158, 148)",0.05,38.2227302809699,18.9333333333333
"denver indie","rgb(157, 134, 50)",0,50.7671018590939,32.4
"dutch blues","rgb(155, 128, 33)",0,46.2968533782564,39.2666666666667
"piano mpb","rgb(89, 157, 156)",0,19.8724505144095,53.1333333333333
"spanish synthpop","rgb(193, 127, 37)",0.0166666666666667,89.9223873413152,56.8666666666667
"suomi rock","rgb(170, 124, 15)",0.05,59.4067745623007,40.9333333333333
"canadian post-rock","rgb(127, 134, 161)",0,41.7905059864027,21.2666666666667
"reggaeton cristiano","rgb(186, 137, 4)",0.0166666666666667,73.4853498586126,66.7333333333333
"beatlesque","rgb(160, 122, 25)",0.133333333333333,42.9877865351062,33.6666666666667
"glam rock","rgb(173, 112, 26)",0.166666666666667,48.3605077913483,35.6666666666667
"western swing","rgb(90, 141, 31)",0,20.3357198724505,68.3333333333333
"guam indie","rgb(134, 141, 85)",0,48.8117441790506,56.6
"deep neofolk","rgb(96, 156, 56)",0,32.9402563022682,32.2666666666667
"techno kayo","rgb(155, 134, 32)",0,66.7589194392636,51.3333333333333
"russian pop","rgb(183, 127, 9)",0.0666666666666667,80.3080440406714,56
"musica hondurena","rgb(173, 130, 34)",0,53.8294928103002,70.6666666666667
"warrington indie","rgb(178, 124, 40)",0,72.5888935683774,30.3333333333333
"afro-cuban traditional","rgb(141, 126, 20)",0,29.7936345586908,72.5333333333333
"guided meditation","rgb(39, 131, 167)",0,19.8183021478852,12.2
"rap metal espanol","rgb(221, 93, 31)",0,76.1867516996571,36
"romanian pop","rgb(184, 135, 39)",0.05,87.0344744600204,66.4666666666667
"myanmar indie","rgb(170, 132, 15)",0,64.1236989350821,44.8666666666667
"italian indie pop","rgb(150, 133, 32)",0.0333333333333333,48.43872209855,39.2666666666667
"deep happy hardcore","rgb(222, 117, 96)",0,91.3121954154383,54.2666666666667
"hamburg indie","rgb(163, 132, 25)",0.0166666666666667,63.5280669033151,38.4666666666667
"canterbury scene","rgb(137, 128, 93)",0.0166666666666667,34.3541303170688,31.4
"san marcos tx indie","rgb(163, 121, 30)",0.0166666666666667,50.1413874014801,37.6666666666667
"stuttgart indie","rgb(162, 132, 55)",0,61.7832862041995,32.8
"deep funk","rgb(176, 119, 61)",0,58.1312797063955,64.6666666666667
"thai indie pop","rgb(164, 136, 22)",0.0333333333333333,73.4432344624271,43.1333333333333
"hi-nrg","rgb(189, 119, 35)",0.05,88.779255159136,60.4
"futurepop","rgb(205, 119, 87)",0.0166666666666667,92.6839540340533,45.3333333333333
"kazakh pop","rgb(170, 138, 18)",0.0166666666666667,77.3659827928524,60.1333333333333
"victoria bc indie","rgb(152, 133, 40)",0,49.281030022261,33.8
"post-rock","rgb(129, 136, 175)",0.05,45.6350400096264,18.3333333333333
"stomp pop","rgb(166, 128, 45)",0.05,64.6471331448168,31.7333333333333
"yacht rock","rgb(139, 132, 26)",0.133333333333333,50.4181457192708,49.8666666666667
"british post-rock","rgb(129, 143, 181)",0,46.5976776367246,19.8666666666667
"post-disco soul","rgb(171, 116, 29)",0,80.2057637927923,72.5333333333333
"jumptek","rgb(208, 114, 162)",0,96.6247518199868,80.2666666666667
"classic thai pop","rgb(135, 147, 8)",0.0166666666666667,60.4235605559232,48.2
"mluvene slovo","rgb(94, 122, 5)",0,19.0421755610372,71.2666666666667
"guzheng","rgb(54, 167, 172)",0,3.88664941940918,57
"orchestral performance","rgb(44, 149, 130)",0,5.95632031767042,24.5333333333333
"louvor","rgb(100, 155, 36)",0.0166666666666667,37.5488839420011,31.4
"vintage spanish pop","rgb(91, 143, 29)",0,11.0101678599362,56.6
"arabic jazz","rgb(101, 151, 139)",0.0166666666666667,27.9104747006799,49.5333333333333
"galician folk","rgb(127, 148, 59)",0,35.1061909632393,30.4666666666667
"shred","rgb(190, 106, 143)",0.0166666666666667,65.6037542867457,22.8666666666667
"deep pop edm","rgb(189, 136, 45)",0.05,88.4784309006678,54.2666666666667
"northamptonshire indie","rgb(171, 130, 69)",0,73.623729017508,29.6666666666667
"alternative americana","rgb(123, 145, 32)",0.0166666666666667,35.3288009145057,38.9333333333333
"funk das antigas","rgb(195, 121, 11)",0.0666666666666667,83.7915889537332,75.8666666666667
"korean superband","rgb(135, 147, 41)",0,43.8782263401721,37.3333333333333
"irish trap","rgb(140, 152, 16)",0,73.2507069370074,67.6
"halifax indie","rgb(168, 127, 40)",0,56.3263341555863,34.2666666666667
"idaho indie","rgb(155, 131, 54)",0,44.1790505986403,29.1333333333333
"modern ska punk","rgb(215, 101, 16)",0.0333333333333333,67.8418867697491,41.9333333333333
"uk beatdown","rgb(217, 87, 48)",0,51.9523494374586,23.8
"orlando indie","rgb(183, 113, 25)",0.0166666666666667,60.965044221166,30.2
"okinawan folk","rgb(139, 143, 19)",0,49.4735575476806,43.1333333333333
"faroese pop","rgb(108, 149, 34)",0,35.6236086878046,38.1333333333333
"viking folk","rgb(118, 145, 84)",0.0166666666666667,40.3766319716022,31.1333333333333
"swiss folk","rgb(132, 149, 45)",0,41.8627038084351,52.0666666666667
"j-rock","rgb(194, 112, 27)",0.133333333333333,72.5106792611756,29.8
"japanese alternative rock","rgb(193, 112, 26)",0.0666666666666667,71.0005414836652,28.0666666666667
"buffalo hip hop","rgb(153, 136, 14)",0.0166666666666667,54.8161963780759,62.5333333333333
"scottish indie","rgb(164, 126, 56)",0.0333333333333333,57.7823235665724,26.8666666666667
"australian underground hip hop","rgb(182, 124, 17)",0.0166666666666667,63.5400998736538,67.3333333333333
"chinese metal","rgb(197, 107, 99)",0,75.9039768966969,21.6666666666667
"shoegaze","rgb(164, 124, 119)",0.0666666666666667,61.9818302147885,17.3333333333333
"metal catarinense","rgb(220, 80, 91)",0,66.6085073100295,17.6666666666667
"rap","rgb(172, 128, 5)",0.683333333333333,72.7874375789664,72.2666666666667
"batak","rgb(156, 144, 18)",0.0166666666666667,66.831117261296,37.2
"orthodox chant","rgb(45, 160, 59)",0,1.91324228385777,11.8666666666667
"uk post-hardcore","rgb(211, 99, 26)",0.0166666666666667,68.0283978099994,17.6
"flamenco fusion","rgb(186, 123, 10)",0.0166666666666667,58.353889657662,64.2
"hardcore punk espanol","rgb(233, 73, 33)",0,47.77690872992,23.5333333333333
"metal uruguayo","rgb(210, 96, 45)",0,68.8406233078636,17.8
"south carolina metal","rgb(215, 72, 137)",0,52.7585584501534,11.7333333333333
"brutal deathcore","rgb(229, 71, 92)",0.0166666666666667,69.7551290536069,14.6
"russian hardcore","rgb(225, 85, 47)",0,60.9710607063354,20.1333333333333
"cinematic post-rock","rgb(114, 149, 200)",0,46.2306720413934,13.7333333333333
"finnish choir","rgb(37, 153, 60)",0,2.28024787918898,12.8
"swedish death metal","rgb(230, 69, 118)",0.0333333333333333,61.4102641236989,11.1333333333333
"cubaton","rgb(212, 133, 2)",0.0333333333333333,85.6807652969135,72
"power-pop punk","rgb(225, 83, 28)",0.0166666666666667,67.1319415197642,21.2666666666667
"bikutsi","rgb(205, 123, 17)",0,59.5030383250105,67
"puerto rican metal","rgb(216, 85, 62)",0,50.1052884904639,16.1333333333333
"vintage classical singing","rgb(46, 161, 25)",0,0,26.2
"tar","rgb(82, 158, 146)",0,10.6732446904518,50.0666666666667
"chaabi algerien","rgb(136, 136, 38)",0,19.9446483364418,49.4
"brazilian post-hardcore","rgb(218, 91, 23)",0,70.7719150472294,22.7333333333333
"indonesian metal","rgb(228, 74, 72)",0,68.1788099392335,18.8
"gothenburg metal","rgb(222, 84, 87)",0.0166666666666667,71.4698273268756,14
"italian death metal","rgb(226, 63, 122)",0,64.352325371518,13
"german pagan metal","rgb(223, 85, 94)",0,75.3865591721316,12.2
"slavic folk metal","rgb(207, 105, 58)",0,69.3038926659046,14.0666666666667
"viking metal","rgb(218, 91, 74)",0.0333333333333333,73.112327778112,13.7333333333333
"deep regional mexican","rgb(165, 135, 1)",0.0666666666666667,47.8671560074604,71.8
"proto-techno","rgb(169, 113, 134)",0.0166666666666667,77.1433728415859,58.5333333333333
"singaporean electronic","rgb(192, 137, 138)",0,90.6443655616389,66.2
"mandible","rgb(113, 133, 184)",0,43.5834185668732,25.3333333333333
"ambient house","rgb(165, 136, 173)",0.0166666666666667,86.7697491125684,63.4
"nz electronic","rgb(181, 136, 145)",0.0166666666666667,89.5734312014921,67.3333333333333
"rap euskera","rgb(164, 115, 6)",0,49.2990794777691,71.5333333333333
"japanese classical performance","rgb(33, 162, 176)",0,3.97689669694964,31.8666666666667
"naat","rgb(142, 137, 1)",0,27.6878647494134,51.1333333333333
"gaita","rgb(141, 141, 97)",0,45.7794356536911,19.2666666666667
"swiss indie folk","rgb(110, 144, 36)",0,33.2350640755671,37.9333333333333
"italian pop","rgb(142, 139, 8)",0.166666666666667,44.2452319355033,45.6
"maltese pop","rgb(180, 132, 27)",0,78.8881535407015,38.6
"concepcion indie","rgb(180, 127, 34)",0.0166666666666667,55.6645207869563,31
"nouvelle chanson francaise","rgb(135, 143, 27)",0.05,52.0064978039829,49.2
"arkansas country","rgb(111, 135, 7)",0.0666666666666667,27.3930569761146,63.5333333333333
"jazz guitar","rgb(81, 150, 139)",0.0333333333333333,17.2251970398893,68.1333333333333
"hong kong indie","rgb(146, 135, 25)",0,58.6667468864689,38.9333333333333
"brazilian blues","rgb(165, 128, 47)",0,52.7465254798147,48.2
"dark electro","rgb(210, 118, 91)",0,93.9774983454666,43.3333333333333
"aggrotech","rgb(219, 104, 106)",0.0166666666666667,93.8451356717406,38.2666666666667
"south dakota indie","rgb(158, 128, 48)",0,56.3985319776187,27.8
"baroque ensemble","rgb(36, 161, 62)",0,9.51206305276457,26.6
"gothic post-punk","rgb(175, 121, 96)",0,71.4457613861982,31
"ukhc","rgb(225, 78, 69)",0,54.1122676132603,17.0666666666667
"new jersey rap","rgb(173, 119, 7)",0.05,59.13001624451,70.4666666666667
"dfw rap","rgb(161, 141, 4)",0.133333333333333,76.6861199687143,72.7333333333333
"gospel rap","rgb(179, 126, 12)",0,68.6420792972745,68.6
"focus trance","rgb(181, 151, 212)",0,98.1890379640214,84.0666666666667
"italian contemporary classical","rgb(26, 154, 119)",0,4.92750135370916,26.3333333333333
"veracruz indie","rgb(150, 139, 31)",0.0166666666666667,56.3684495517719,49.8666666666667
"zikir","rgb(78, 161, 2)",0,22.2850610673245,42.5333333333333
"musica lombarda","rgb(120, 140, 7)",0,33.0064376391312,55.4666666666667
"electric blues","rgb(132, 125, 33)",0.0833333333333333,30.7021238192648,60
"chamber ensemble","rgb(33, 168, 157)",0,4.77708922447506,24.2666666666667
"pops orchestra","rgb(76, 147, 145)",0,20.1913242283858,21.6666666666667
"icelandic folk","rgb(101, 153, 40)",0.0166666666666667,34.7211359124,45.3333333333333
"yoik","rgb(81, 153, 41)",0,27.9104747006799,35.5333333333333
"german trap","rgb(146, 155, 12)",0.0833333333333333,75.8799109560195,69.7333333333333
"ukrainian rock","rgb(178, 127, 16)",0.0166666666666667,75.8859274411889,48.0666666666667
"funk evangelico","rgb(180, 129, 6)",0,73.557547680645,72.2666666666667
"bossa nova jazz","rgb(118, 148, 80)",0,37.5188015161543,58.6666666666667
"wu fam","rgb(180, 114, 16)",0,58.2816918356296,67
"ranchera","rgb(118, 148, 10)",0.2,35.1422898742555,60.5333333333333
"rap metal","rgb(217, 92, 26)",0.166666666666667,74.5262017929126,30.7333333333333
"soft rock","rgb(146, 130, 16)",0.366666666666667,48.3605077913483,42.7333333333333
"tuareg guitar","rgb(150, 143, 58)",0,41.0264123698935,57.9333333333333
"australian trap","rgb(171, 135, 3)",0.0333333333333333,65.65790265327,69.4666666666667
"south african hip hop","rgb(169, 132, 9)",0.0166666666666667,59.8158955538175,69.0666666666667
"greek hip hop","rgb(178, 128, 22)",0.0333333333333333,74.3035918416461,69.7333333333333
"iowa hip hop","rgb(151, 145, 8)",0,66.6385897358763,70.5333333333333
"nz hip hop","rgb(173, 132, 19)",0.0166666666666667,75.2782624390831,70.0666666666667
"deep east coast hip hop","rgb(173, 114, 21)",0,70.4289753925757,75.2666666666667
"brazilian techno","rgb(181, 150, 209)",0,97.8942301907226,88.8
"irish classical","rgb(33, 159, 132)",0,3.16467119908549,22.1333333333333
"folk punk","rgb(162, 123, 14)",0.0333333333333333,42.6929787618074,37.0666666666667
"cardiff indie","rgb(151, 134, 62)",0,43.0599843571386,32
"indie extremena","rgb(192, 116, 13)",0.0166666666666667,70.4109259370676,36
"panamanian indie","rgb(166, 134, 31)",0,65.5135070092052,40.4
"chilean hardcore","rgb(216, 94, 30)",0.0166666666666667,60.8868299139643,26.8666666666667
"romanian indie","rgb(164, 133, 49)",0,70.3327116298658,34.0666666666667
"slc indie","rgb(165, 128, 51)",0,61.560676252933,30.7333333333333
"japanese r&b","rgb(177, 133, 21)",0.0833333333333333,75.1519162505264,52.6666666666667
"indie tucumano","rgb(159, 134, 41)",0,58.7449611936707,34.4
"san diego indie","rgb(174, 121, 50)",0.0166666666666667,63.1610613079839,27.1333333333333
"trap cristao","rgb(163, 136, 7)",0,66.2655676553757,69.9333333333333
"portland hip hop","rgb(162, 130, 25)",0.05,55.1170206365441,66.0666666666667
"northern soul","rgb(148, 123, 10)",0.05,42.9877865351062,51.6
"thrash core","rgb(226, 56, 83)",0.0166666666666667,48.9140244269298,16.4666666666667
"japanese hardcore","rgb(230, 55, 89)",0,49.6961674989471,13.7333333333333
"hungarian hip hop","rgb(191, 118, 8)",0.0166666666666667,57.2288069309909,69.7333333333333
"pop paraguayo","rgb(173, 140, 5)",0,75.8859274411889,62.8666666666667
"brit funk","rgb(180, 119, 56)",0.0166666666666667,77.8773840322484,63.6666666666667
"chopped and screwed","rgb(149, 136, 6)",0.0166666666666667,69.0933156849768,71.2666666666667
"texas latin rap","rgb(166, 133, 5)",0.0166666666666667,80.0493351783888,71.2
"bounce","rgb(183, 126, 13)",0.0166666666666667,83.15985801095,76.5333333333333
"american shoegaze","rgb(171, 117, 146)",0,58.5163347572348,12.5333333333333
"old school uk hip hop","rgb(185, 114, 40)",0,90.4518380362192,80.2666666666667
"underground latin hip hop","rgb(179, 123, 9)",0,63.9973527465255,73
"g funk","rgb(171, 123, 5)",0.116666666666667,78.6294446784189,78.6666666666667
"indie electronica","rgb(135, 143, 158)",0,66.1632874074965,52.6666666666667
"float house","rgb(166, 141, 185)",0.05,90.2773599663077,75.8666666666667
"icelandic classical","rgb(41, 160, 164)",0.0166666666666667,15.1555261416281,20
"austro-german modernism","rgb(30, 155, 107)",0,2.94206124781903,25.8
"classical baritone","rgb(52, 145, 29)",0,4.04909451898202,29.1333333333333
"german renaissance","rgb(29, 165, 87)",0,4.12129234101438,17.4666666666667
"czech folk","rgb(136, 136, 9)",0.0166666666666667,40.8338848444739,46.8
"classical flute","rgb(39, 168, 163)",0,8.15835388965766,29
"galego","rgb(141, 139, 36)",0,38.50550508393,36.4666666666667
"scottish jazz","rgb(85, 148, 118)",0,19.6739065038205,56.4666666666667
"rosary","rgb(68, 163, 40)",0,20.7267914084592,23.2666666666667
"italian ska","rgb(213, 109, 15)",0,76.9448288309969,45.1333333333333
"puerto rican pop","rgb(166, 134, 8)",0.133333333333333,61.4764454605619,55
"deep german punk","rgb(206, 101, 34)",0,64.1236989350821,23.5333333333333
"grime","rgb(192, 125, 20)",0.116666666666667,71.4577943565369,64.9333333333333
"finnish folk","rgb(106, 154, 52)",0,28.9994585163348,35.6666666666667
"german blues","rgb(146, 132, 35)",0,44.5099572829553,55.4666666666667
"japanese folk","rgb(107, 148, 20)",0,30.5577281752001,39.5333333333333
"jewish a capella","rgb(133, 139, 3)",0,36.6283617110884,37.5333333333333
"ontario indie","rgb(156, 133, 40)",0.0166666666666667,51.2183382467962,33.4
"finnish soul","rgb(154, 134, 26)",0,59.0578184224776,53.4
"latin viral pop","rgb(171, 137, 6)",0.116666666666667,75.0556524878166,54.1333333333333
"candy pop","rgb(187, 121, 14)",0.1,78.1060104686842,33.9333333333333
"volksmusik","rgb(159, 135, 12)",0.0333333333333333,53.8054268696228,44
"turkish rock","rgb(147, 136, 23)",0.133333333333333,47.6325130858552,39.0666666666667
"zillertal","rgb(185, 131, 27)",0,65.9406774562301,55.6
"palm desert scene","rgb(185, 111, 80)",0.0333333333333333,46.8202875879911,25.2
"french shoegaze","rgb(152, 136, 131)",0.0333333333333333,59.8519944648336,13.7333333333333
"traditional reggae","rgb(157, 140, 21)",0,72.6851573310872,74.2
"rap cristao","rgb(169, 132, 4)",0.0166666666666667,64.5869682931232,70.5333333333333
"chinese hip hop","rgb(172, 134, 16)",0.0166666666666667,70.0740027675832,68.6
"musica indigena brasileira","rgb(109, 145, 14)",0,41.4174839059022,59.8666666666667
"neue deutsche todeskunst","rgb(178, 123, 64)",0,81.0901871126888,29.5333333333333
"western saharan folk","rgb(137, 141, 46)",0,33.8848444738584,58.8
"canadian hip hop","rgb(157, 141, 7)",0.2,62.7820227423139,68.4666666666667
"turkish hip hop","rgb(167, 136, 21)",0.1,65.9647433969075,67.3333333333333
"memphis hip hop","rgb(172, 137, 7)",0.0666666666666667,86.5712051019794,75.6
"toronto rap","rgb(153, 146, 4)",0.183333333333333,65.7421334456411,69.6
"chinese folk","rgb(133, 148, 9)",0,42.7651765838397,31.7333333333333
"gothenburg hip hop","rgb(165, 136, 9)",0.0166666666666667,57.6800433186932,70.2
"old school hip hop","rgb(180, 105, 16)",0.0666666666666667,86.2703808435112,82.6
"deep disco house","rgb(169, 142, 171)",0.0333333333333333,95.5357680043319,90.5333333333333
"uk tech house","rgb(209, 127, 187)",0.0166666666666667,99.290054750015,93.2
"israeli techno","rgb(182, 148, 211)",0,97.6415378136093,87.5333333333333
"german contemporary classical","rgb(30, 143, 103)",0,7.94176042356055,25.3333333333333
"beat poetry","rgb(71, 123, 20)",0,16.4490704530413,68.7333333333333
"big band","rgb(84, 136, 105)",0.05,12.8211298959148,61.7333333333333
"future house","rgb(215, 123, 70)",0.05,89.3989531315805,58.9333333333333
"gwoka","rgb(177, 112, 47)",0,42.9155887130738,69.4666666666667
"chinese worship","rgb(94, 157, 40)",0,32.1881956560977,32.8
"murcia indie","rgb(172, 132, 34)",0.0166666666666667,67.2823536489983,33.4
"indie quebecois","rgb(132, 142, 27)",0.0333333333333333,45.3402322363275,45.3333333333333
"trad quebecois","rgb(163, 134, 35)",0,43.5834185668732,54.6
"japanese worship","rgb(112, 153, 34)",0,34.5045424463029,33.6666666666667
"australian comedy","rgb(160, 97, 11)",0,29.3062992599723,66.3333333333333
"classical","rgb(36, 159, 141)",0.133333333333333,3.82648456771554,25.4666666666667
"freakbeat","rgb(161, 116, 32)",0.0166666666666667,43.5112207448409,39.8666666666667
"stomp and whittle","rgb(155, 135, 30)",0,54.8462788039228,35.1333333333333
"circassian folk","rgb(163, 137, 58)",0,63.4378196257746,46.2
"outlaw country","rgb(112, 137, 10)",0.116666666666667,32.5612177365983,60.6666666666667
"groove gospel","rgb(147, 140, 30)",0.0166666666666667,51.6094097828049,36.6
